AllSF,OverallQual,NeighborPrice,GrLivArea,ExterQual_,NeighborBin,KitchenQual_,SimplOverallQual,TotalBsmtSF,GarageCars,TotalBath,GarageScore,GarageArea,1stFlrSF,BsmtQual_,OverallGrade,FullBath,TotRmsAbvGrd,Now_YearBuilt,YearBuilt,Id,SalePrice
5678.0,8,278000.0,3279,4,4,4,3,1650.0,3.0,4.5,2523.0,841.0,1690,4,40,3,12,14,2003,1073,157000
3109.0,7,197200.0,1436,3,2,3,3,1436.0,2.0,3.0,1452.0,484.0,1436,4,35,2,8,13,2004,1074,262000
1546.0,5,140000.0,773,2,2,2,2,773.0,1.0,1.0,720.0,240.0,773,3,25,1,4,64,1953,1075,154000
2618.0,6,140000.0,1251,2,2,2,2,1251.0,1.0,2.0,1383.0,461.0,1251,3,36,1,6,53,1964,1076,184000
1784.0,5,140000.0,892,2,2,2,2,892.0,1.0,1.0,864.0,288.0,892,3,25,1,5,50,1967,1077,76000
1836.0,4,179900.0,841,1,2,2,2,721.0,1.0,1.0,882.0,294.0,841,3,16,1,4,67,1950,1078,135000
1824.0,4,140000.0,864,2,2,3,2,864.0,2.0,1.0,1980.0,660.0,864,3,24,1,5,47,1970,1079,538000
2757.0,5,103000.0,1558,2,1,2,2,910.0,1.0,1.5,846.0,282.0,910,3,25,1,6,67,1950,1080,210000
3026.0,7,191000.0,1504,3,2,3,3,1346.0,2.0,2.0,1311.0,437.0,1504,4,35,2,7,12,2005,1081,110000
2368.0,5,197200.0,1040,2,2,3,2,1040.0,2.0,2.0,1452.0,484.0,1040,4,35,2,5,40,1977,1082,160000
2917.0,8,225000.0,1935,3,3,2,3,832.0,2.0,3.5,1656.0,552.0,832,4,40,2,8,8,2009,1083,100000
3552.0,7,200624.0,2340,4,3,3,3,1152.0,1.0,2.0,756.0,252.0,1188,3,63,2,9,76,1941,1084,82000
2016.0,4,119000.0,936,1,1,2,2,936.0,2.0,1.0,1728.0,576.0,936,2,16,1,4,64,1953,1085,120500
3277.0,8,225000.0,1939,3,3,3,3,1095.0,3.0,2.5,3159.0,1053.0,1095,4,40,2,8,11,2006,1086,152000
3396.0,8,225000.0,1574,3,3,3,3,1574.0,3.0,2.0,2472.0,824.0,1574,4,40,2,7,11,2006,1087,191000
2796.0,6,153500.0,1279,2,2,2,2,1196.0,2.0,2.5,1419.0,473.0,1279,3,36,2,6,40,1977,1088,150500
4640.0,9,315000.0,2668,3,4,4,3,1572.0,3.0,3.5,2178.0,726.0,1572,5,45,2,10,14,2003,1089,263435
2989.0,7,119000.0,1768,2,1,2,3,880.0,2.0,1.5,960.0,320.0,880,4,49,1,6,103,1914,1090,266500
3099.0,4,135000.0,1620,2,1,2,2,1281.0,2.0,3.0,1470.0,490.0,1620,3,16,2,8,41,1976,1091,93000
2308.0,7,181000.0,1456,3,2,3,3,728.0,2.0,2.5,1200.0,400.0,728,4,35,2,8,10,2007,1092,266000
2380.0,6,140000.0,1252,2,2,2,2,1032.0,1.0,1.0,864.0,288.0,1032,3,30,1,6,67,1950,1093,232000
3456.0,5,140000.0,1728,2,2,2,2,1728.0,2.0,2.0,1728.0,576.0,1728,3,25,2,10,52,1965,1094,171500
2144.0,5,140000.0,1376,2,2,2,2,768.0,1.0,2.0,720.0,240.0,968,3,25,1,6,76,1941,1095,412500
4122.0,8,301500.0,2520,3,4,3,3,1338.0,3.0,3.5,2388.0,796.0,1352,4,56,2,10,24,1993,1096,163000
2836.0,7,182900.0,1964,2,2,2,3,803.0,2.0,2.5,1449.0,483.0,1098,3,42,2,8,41,1976,1097,150000
3408.0,7,181000.0,1442,2,2,2,3,1424.0,2.0,2.0,1500.0,500.0,1442,4,35,2,5,27,1990,1098,179540
3372.0,9,315000.0,1561,4,4,4,3,1561.0,2.0,3.0,1668.0,556.0,1561,5,45,2,6,12,2005,1099,119000
2488.0,6,179900.0,1603,3,2,3,2,761.0,2.0,2.5,1452.0,484.0,810,4,30,2,7,25,1992,1100,142600
2442.0,6,153500.0,1080,2,2,2,2,1084.0,2.0,1.5,1452.0,484.0,1080,3,30,1,5,34,1983,1101,105000
2464.0,6,119000.0,1236,2,1,2,2,912.0,2.0,2.0,2769.0,923.0,1236,3,42,1,6,60,1957,1102,310000
3280.0,5,140000.0,1904,2,2,2,2,1208.0,1.0,2.5,720.0,240.0,1136,3,20,1,7,67,1950,1103,205000
2470.0,5,140000.0,1235,2,2,2,2,1235.0,2.0,1.0,1440.0,480.0,1235,3,15,1,6,56,1961,1104,180500
2859.0,6,140000.0,1661,2,2,3,2,992.0,1.0,2.0,1131.0,377.0,1661,3,36,1,8,62,1955,1105,277500
3544.0,7,181000.0,1670,3,2,3,3,1670.0,3.0,2.0,2070.0,690.0,1670,4,35,2,7,11,2006,1106,175900
1928.0,5,140000.0,943,2,2,2,2,943.0,2.0,2.0,1800.0,600.0,943,4,25,1,4,38,1979,1107,134000
2656.0,5,120000.0,1604,2,1,2,2,984.0,2.0,2.0,1980.0,660.0,984,3,25,2,6,76,1941,1108,149700
2876.0,7,197200.0,1430,3,2,3,3,1413.0,2.0,2.0,1815.0,605.0,1430,4,35,2,6,16,2001,1109,138000
1652.0,5,119000.0,866,2,1,3,2,686.0,0.0,1.0,0.0,0.0,866,3,45,1,4,72,1945,1110,98600
3181.0,7,197200.0,1494,3,2,3,3,1494.0,3.0,2.0,2520.0,840.0,1494,4,35,2,7,11,2006,1111,165500
4537.0,7,301500.0,2646,3,4,3,3,1347.0,3.0,3.5,1968.0,656.0,1372,4,35,2,9,24,1993,1112,240000
2985.0,7,140000.0,1986,2,2,2,3,768.0,2.0,2.5,1458.0,486.0,1186,3,42,2,7,52,1965,1113,135960
3082.0,6,153500.0,1961,2,2,3,2,804.0,2.0,3.5,1680.0,560.0,804,5,30,2,7,16,2001,1114,117000
3810.0,9,315000.0,1652,3,4,4,3,1652.0,2.0,3.0,2520.0,840.0,1652,5,45,2,6,11,2006,1115,187100
4102.0,5,192000.0,1867,3,3,2,2,1617.0,1.0,2.0,909.0,303.0,1867,3,25,1,7,62,1955,1116,110500
3013.0,7,179900.0,1775,3,2,3,3,740.0,2.0,3.5,1275.0,425.0,1006,4,35,2,7,24,1993,1117,279500
3928.0,8,315000.0,2376,3,4,3,3,1158.0,3.0,3.5,2559.0,853.0,1158,5,40,3,9,12,2005,1118,260000
2385.0,4,120000.0,1510,2,1,2,2,755.0,1.0,2.0,592.0,296.0,755,3,20,1,7,77,1940,1119,205000
3260.0,6,200624.0,1640,3,3,3,2,1296.0,2.0,2.0,2772.0,924.0,1640,3,42,1,7,63,1954,1120,215000
1470.0,6,106000.0,987,2,1,2,2,483.0,1.0,2.5,792.0,264.0,483,3,30,1,5,44,1973,1121,325000
2234.0,5,200624.0,1250,2,3,2,2,661.0,2.0,2.0,1656.0,552.0,661,3,30,2,8,107,1910,1122,190000
3052.0,7,315000.0,1535,3,4,3,3,1517.0,2.0,2.0,1596.0,532.0,1535,4,35,2,7,13,2004,1123,213000
4458.0,6,120000.0,2201,3,1,3,2,697.0,2.0,2.0,1728.0,432.0,1575,4,42,2,8,51,1966,1124,325300
7192.0,10,301500.0,4316,4,4,4,3,2444.0,3.0,4.0,2496.0,832.0,2444,5,60,3,10,23,1994,1125,108000
2751.0,7,226250.0,1894,3,3,3,3,817.0,2.0,3.5,1530.0,510.0,824,4,35,2,8,15,2002,1126,224000
3530.0,8,278000.0,1593,3,4,4,3,1593.0,2.0,2.5,2046.0,682.0,1593,5,40,1,5,16,2001,1127,100000
2648.0,7,191000.0,1266,3,2,3,3,1266.0,2.0,2.0,1164.0,388.0,1266,4,35,2,6,10,2007,1128,139000
3136.0,7,197200.0,1484,3,2,3,3,1473.0,2.0,3.0,1818.0,606.0,1484,4,35,2,7,13,2004,1129,214000
4236.0,10,315000.0,2020,4,4,4,3,2006.0,3.0,3.5,2700.0,900.0,2020,5,50,2,9,8,2009,1130,274970
2578.0,8,225000.0,1247,3,3,3,3,1247.0,2.0,2.5,1650.0,550.0,1247,4,40,1,4,12,2005,1131,755000
2110.0,4,119000.0,1131,2,1,2,2,907.0,2.0,1.0,2016.0,672.0,1131,2,28,1,7,80,1937,1132,214900
2137.0,6,179900.0,1097,2,2,2,2,1040.0,2.0,2.0,1440.0,480.0,1097,4,30,2,6,33,1984,1133,286000
3372.0,8,315000.0,2098,3,4,4,3,1030.0,3.0,2.5,2634.0,878.0,1038,4,40,2,8,12,2005,1134,159895
2937.0,6,140000.0,1302,2,2,3,2,1302.0,1.0,2.5,927.0,309.0,1302,4,42,2,7,53,1964,1135,213000
1950.0,7,103000.0,1108,2,1,3,3,637.0,1.0,1.0,840.0,280.0,1108,3,49,1,6,87,1930,1136,402861
2088.0,4,119000.0,960,2,1,1,2,960.0,1.0,1.0,924.0,308.0,960,3,16,1,5,97,1920,1137,197000
2080.0,5,197200.0,1040,2,2,2,2,1040.0,0.0,2.0,0.0,0.0,1040,4,25,2,5,39,1978,1138,89471
2423.0,8,225000.0,1441,3,3,3,3,776.0,2.0,2.5,1476.0,492.0,764,4,40,2,5,18,1999,1139,152000
1728.0,4,181000.0,864,2,2,2,2,864.0,2.0,1.0,1200.0,400.0,864,3,20,1,4,66,1951,1140,275500
2400.0,6,146000.0,1548,2,2,3,2,804.0,2.0,3.5,1320.0,440.0,804,4,36,2,7,41,1976,1141,158000
2886.0,6,140000.0,1846,2,2,2,2,1040.0,1.0,2.0,945.0,315.0,1168,3,36,2,7,68,1949,1142,139400
4344.0,10,315000.0,2332,4,4,4,3,1682.0,3.0,3.5,2538.0,846.0,1742,5,50,2,9,10,2007,1143,108500
1836.0,6,197200.0,848,3,2,3,2,848.0,2.0,2.0,1260.0,420.0,848,4,30,1,4,13,2004,1144,124000
2996.0,6,140000.0,1478,2,2,2,2,1478.0,2.0,3.0,1494.0,498.0,1478,3,30,2,6,57,1960,1145,174000
2655.0,6,153500.0,1204,2,2,2,2,1204.0,2.0,3.0,1236.0,412.0,1204,5,30,2,5,19,1998,1146,141000
1730.0,4,140000.0,872,2,2,2,2,858.0,4.0,1.0,1440.0,480.0,872,3,20,1,5,46,1971,1147,155000
3252.0,7,140000.0,2157,2,2,3,3,924.0,2.0,2.5,1461.0,487.0,1216,3,42,2,8,51,1966,1148,143000
3870.0,9,315000.0,2224,3,4,4,3,1462.0,3.0,3.5,2214.0,738.0,1462,5,45,2,10,13,2004,1149,426000
3578.0,4,139500.0,1981,2,2,3,2,1122.0,2.0,3.0,1728.0,576.0,1328,3,12,2,7,89,1928,1150,144500
2262.0,3,119000.0,1214,2,1,2,1,672.0,3.0,1.0,2808.0,936.0,694,3,12,1,6,102,1915,1151,157500
2070.0,6,225000.0,1224,3,3,3,2,612.0,2.0,2.5,1584.0,528.0,612,4,30,2,4,8,2009,1152,162000
2938.0,7,315000.0,1358,3,4,3,3,1358.0,2.0,3.0,1452.0,484.0,1358,4,35,2,6,13,2004,1153,123000
2980.0,6,182900.0,1868,2,2,2,2,585.0,2.0,3.5,1431.0,477.0,1140,4,42,3,7,33,1984,1154,226000
3053.0,7,182900.0,1969,2,2,2,3,808.0,2.0,2.5,1602.0,534.0,1161,4,42,2,8,40,1977,1155,350000
1995.0,4,103000.0,1123,2,1,2,2,732.0,1.0,1.0,792.0,264.0,772,3,20,1,4,78,1939,1156,135000
2652.0,7,197200.0,1316,3,2,3,3,1316.0,2.0,2.0,1320.0,440.0,1316,4,35,2,6,10,2007,1157,105000
2160.0,5,140000.0,1134,2,2,2,2,1010.0,1.0,1.0,762.0,254.0,1134,3,35,1,6,57,1960,1158,164500
1976.0,5,135000.0,1020,2,1,2,2,780.0,0.0,1.0,0.0,0.0,780,3,40,1,6,142,1875,1159,207000
4078.0,8,301500.0,2526,3,4,3,3,1165.0,3.0,3.5,2532.0,844.0,1203,4,40,2,8,23,1994,1160,178000
3556.0,8,226250.0,1646,3,3,3,3,1638.0,3.0,2.0,2610.0,870.0,1646,4,40,2,6,11,2006,1161,190000
3303.0,8,179900.0,2020,3,2,3,3,1128.0,2.0,2.5,1398.0,466.0,1142,4,40,2,8,22,1995,1162,100000
